"","noise_price","noise_demand","cost","time","emotion","price","mu0","mut","structural","outcome","price_sensitive","price_category","ps_low","ps_medium","ps_high","predicted_treatment"
"1902",0.163375689231351,-0.103767718747697,-0.299138875711305,3.98529718712422,1,16.6101033745736,68.3313138993389,-17.4909078366987,-17.4909078366987,-17.5946755554464,-3.16686861006611,"low",0.722932599543116,0.419007040448266,0.00805680407445391,"low"
"1906",-0.742398171077001,-0.799006614572489,0.623092057938917,4.78196015989064,5,19.2216638411343,30.5022076826064,-141.527440162253,-141.527440162253,-142.326446776825,-1.38995584634787,"medium",0.00478057706049857,0.739573758031935,0.0543752121434967,"medium"
"1911",1.32384279954348,1.09008955642638,0.108225822933601,10.3223343383915,4,28.6215753808169,129.56969939983,156.959686674229,156.959686674229,158.049776230655,0.739242484995748,"high",0.00441324529151229,0.0243799508889648,0.992015211825808,"high"
"1916",0.195693701043791,-0.193905981690285,-0.133810360651723,10.240922187841,4,26.8094157790933,122.520799822812,129.278916877374,129.278916877374,129.085010895684,0.563019995570294,"high",0.00608595780532543,0.0236165683130963,0.994833500150609,"high"
"1918",1.63484212458399,0.365047836000352,0.531503903108456,9.69319754263438,6,25.0661607288761,73.34821471962,-43.5899000930824,-43.5899000930824,-43.224852257082,-0.444196421339667,"high",0.00454672011939476,0.0346488915809309,0.961140591202006,"high"
"1921",0.0371122508694658,-0.394952223606558,0.4961459754047,10.7640128568152,6,31.442804464861,209.932919146777,492.707238315402,492.707238315402,492.312286091796,1.83221531911295,"high",0.00372936377476638,0.0261306901372432,0.990240868971855,"high"
"1932",1.3264189082319,-0.67967437720058,0.917372598241444,8.60379300621413,6,19.6002662072225,-3.02036682487855,-244.143560692657,-244.143560692657,-244.823235069858,-1.71700611374798,"medium",0.0937844208059214,0.784222146353167,0.0148731257093008,"medium"
"1943",1.52849637402088,2.54751947646812,-2.23600732298569,2.09379469800909,5,23.9741201993086,-67.1728179839911,-515.903181623142,-515.903181623142,-513.355662146674,-3.34345635967982,"high",0.0362013531813065,0.235341545495792,0.876806860663252,"high"
"1945",0.586417790114466,0.344572850436252,-0.688517623276215,9.38026188660617,4,23.5133644147967,64.1259929784786,-67.2525958627155,-67.2525958627155,-66.9080230122792,-0.896850175538035,"high",0.00683484179272369,0.198679662483142,0.917088275648617,"high"
"1946",-0.00838111439169048,-0.641813525842583,-0.45719757317818,2.56034195495692,5,16.4227646412102,-68.4923325936115,-378.048854079372,-378.048854079372,-378.690667605214,-3.36984665187223,"low",0.688888325327008,0.311294207982017,0.00814048011423694,"low"
"1949",1.24193207787113,0.103418857527111,0.412094717834961,11.4574001575914,7,40.1879435825093,386.106009959801,1455.53134148292,1455.53134148292,1455.63476034045,4.08722871371145,"high",0.00372936377476638,0.0261306901372432,0.991268296296823,"high"
"1953",1.56531150881924,0.541998775266291,-0.296456201774665,7.03181888270251,2,19.7068889208635,49.2634623307546,-90.1362467186751,-90.1362467186751,-89.5942479434088,-2.53682688346227,"medium",0.0952707966131184,0.802216043950905,0.00950856930602046,"medium"
"1958",0.0988556750484671,1.25823174799089,0.475377793510173,8.10932678490882,4,17.9167343407195,17.3370866587152,-166.601327839296,-166.601327839296,-165.343096091305,-2.06657283353212,"medium",0.167314599617055,0.733557247324267,0.0127566814959618,"medium"
"1963",1.13943668672654,0.621880294442601,-0.59147845448814,8.18609403842318,2,21.2759284521098,59.6141604489309,-68.8623197319819,-68.8623197319819,-68.2404394375393,-2.01929197755346,"medium",0.0157579464855899,0.803334823809204,0.0489521219842079,"medium"
"1970",-2.28996380878269,-1.0020154813136,-0.883773661155058,9.45368426923697,3,21.0217131026957,76.066032387021,-16.2906938752959,-16.2906938752959,-17.2927093566095,-0.797798920432632,"medium",0.00683484179272369,0.105445216108439,0.972190956450834,"high"
"1975",0.949428152272907,1.04763033782075,1.68874074302171,8.34336970274408,7,16.9713112619225,-34.0377335342926,-295.459965723449,-295.459965723449,-294.412335385628,-1.91482476477561,"low",0.744690526142948,0.280818364436312,0.00752722562300408,"low"
"1977",-0.186516100747242,0.685584700117995,-1.59662677037086,4.70391271475603,7,22.4968506065307,-15.5532449007871,-320.505354877135,-320.505354877135,-319.819770177017,-1.65076064143982,"high",0.0102899747525819,0.379758756077338,0.933366164520932,"high"
"1983",-0.30159784037025,1.03848559729134,2.11543740718326,6.92696072234733,5,11.558643141138,-28.4324093189028,-200.000134308555,-200.000134308555,-198.961648711264,-2.56864818637806,"low",0.98200923382396,0.0558453932762408,0.00528874571832406,"low"
"1985",1.03647016997998,-0.0874424191041344,-1.16998804890111,7.39813575611644,1,21.6259143258516,75.8987593415444,-19.4742058728077,-19.4742058728077,-19.5616482919119,-2.41012406584556,"high",0.017249744544927,0.645647236391423,0.115576807451537,"medium"
"1987",0.767217247679265,0.584863131495353,-0.470759764846838,4.14702985163593,3,18.0279864354848,8.20289779560036,-193.344766411142,-193.344766411142,-192.759903279646,-3.05990340681332,"medium",0.439214750761756,0.505889071885202,0.00814048011423694,"medium"
"1989",-1.47102040658498,-1.07705681003522,1.11765888981186,10.0753227341745,5,24.462869260085,111.340056226861,90.1553489946611,90.1553489946611,89.0782921846259,0.226801124537213,"high",0.0131532214240126,0.0204309992368747,0.980641241588517,"high"
"1995",-1.08269145966463,-0.259671752432658,-2.03239348364997,1.27160928662839,2,20.9162172713352,37.9687668842746,-133.609542604131,-133.609542604131,-133.869214356564,-3.10156165578627,"medium",0.020584077270014,0.225891199051876,0.722011673751808,"high"
"1997",0.627448639295502,0.324777480772959,0.432318276244739,10.3659913510434,3,28.49968165239,125.104603786077,139.652562072557,139.652562072557,139.97733955333,0.836820126202582,"high",0.00372936377476638,0.0261306901372432,0.991268296296823,"high"
"1998",-0.735628383146046,0.311953714131707,0.778857680530351,5.39952893950016,3,17.2212063156118,44.0849651136877,-86.6498827097176,-86.6498827097176,-86.3379289955859,-1.86383449621041,"medium",0.119467121394969,0.776232155120216,0.00844946578239418,"medium"
"2001",-0.404690909005338,0.143531809407832,0.70385030084798,9.195241720324,7,20.4158396203474,21.0111534803859,-181.082887994377,-181.082887994377,-180.939356184969,-1.12841209313734,"medium",0.00567304765075762,0.571807416256922,0.253717410155413,"medium"
"2006",0.322579849271426,-0.41843878959058,0.218231731412615,3.2152517830351,1,14.6280006774051,66.7687722189849,-11.0978713849945,-11.0978713849945,-11.5163101745851,-3.32312277810151,"low",0.970682091512993,0.0542194495871797,0.00656643379858094,"low"
"2008",0.247688871705969,0.321897862089909,1.29473645478814,7.18193863360635,3,14.5621279330601,25.3582073000127,-112.460382011125,-112.460382011125,-112.138484149035,-2.48805975666625,"low",0.967497228723849,0.0972276224613473,0.00528874571832406,"low"
"2012",-0.106972527185355,1.72854135371509,0.475268601513817,5.50832680846282,3,17.2938209204261,34.4004096626225,-113.633988953022,-113.633988953022,-111.905447599306,-2.18665301124592,"medium",0.201133339381916,0.682471196233715,0.011622501387197,"medium"
"2013",0.00303162382800948,-0.589882722910895,-0.340711972480413,3.42370978249128,4,16.2417876995104,-31.7833019011411,-278.306518482044,-278.306518482044,-278.896401204955,-3.29458254752853,"low",0.793894944336953,0.219625223622438,0.00805680407445391,"low"
"2018",0.414273270573641,1.20269712367886,0.0765094461249933,8.35149834135828,7,19.5408053139175,-33.6393611545,-333.863045641975,-333.863045641975,-332.660348518296,-1.90913373077857,"medium",0.0331035478494918,0.771112046461964,0.0160429157265286,"medium"
"2021",0.0188561131886598,1.78644054098884,0.869708325718636,3.35750499287078,4,12.2325751251963,-32.1679042630977,-218.3084363173,-218.3084363173,-216.521995776312,-3.30419760657744,"low",0.98438264596441,0.0157725279297022,0.00467100285039636,"low"
"2023",0.756455737683652,0.443700696642975,-0.444623871275218,2.33701603204186,3,17.1577011105534,-0.948989823521373,-208.469651525056,-208.469651525056,-208.025950828413,-3.36496632745071,"medium",0.764946978920591,0.282248384088313,0.00814048011423694,"low"
"2031",0.708165423514607,0.0487352502916741,0.109050932644907,8.10975133353719,6,19.2838783706843,-23.9790635536174,-301.626538502916,-301.626538502916,-301.577803252625,-2.06631772589362,"medium",0.087287039633097,0.76862662461948,0.0159899587117772,"medium"
"2032",-1.00324262716064,0.285870324913048,-0.647020468263526,1.7641033209658,2,16.2749735597495,34.3659074892908,-105.003351653203,-105.003351653203,-104.71748132829,-3.28170462553546,"low",0.372793488363255,0.633211300544043,0.0101107226567591,"medium"
"2034",1.82307310640711,1.45998558706946,0.0835737118583275,11.691139333271,2,42.3020143591905,200.396116319561,540.487883016881,540.487883016881,541.947868603951,5.01980581597803,"high",0.00481545588393702,0.0236165683130963,0.992041784424414,"high"
"2035",-1.36002864870584,-0.358451716879296,2.60113803535366,11.6107907960871,5,49.9011078661485,334.426792815115,1404.44024458105,1404.44024458105,1404.08179286417,4.6885358563023,"high",0.0404869233467691,0.0223234450325379,0.980921365311118,"high"
"2036",-2.25844869966445,0.0189807787660059,-0.212683216818412,7.4452055218569,5,16.0748575321228,-19.5898113992449,-243.978444517121,-243.978444517121,-243.959463738355,-2.3917962279849,"low",0.101296969369357,0.753322934715841,0.010581432378899,"medium"
"2042",0.146386587177372,1.28809441799919,0.333156834800049,9.48974370613194,7,22.6545348101673,47.6683417445096,-116.195665238103,-116.195665238103,-114.907570820104,-0.747595117935577,"high",0.00390838917991428,0.168457682123523,0.816902323500934,"high"
"2051",0.054429845837585,0.499412585599936,0.445136706731469,9.84581502265086,7,24.3900882883671,86.5015780267682,4.79863108195793,4.79863108195793,5.29804366755786,-0.192834599617598,"high",0.00372936377476638,0.0261306901372432,0.991268296296823,"high"
"2053",0.745225243470469,1.4056225359417,1.50442555180558,4.90456621253833,2,20.8325359565864,78.1872772437547,-8.91922778247088,-8.91922778247088,-7.51360524652918,-1.09063613781226,"medium",0.0233444746998673,0.671477588584946,0.253426163739467,"medium"
"2054",1.03675545793839,-1.21853853847305,2.28138030554156,7.81369189096821,4,14.2680483108389,10.8664291056565,-144.845877079829,-144.845877079829,-146.064415618302,-2.22833927235859,"low",0.950923881941266,0.142361061470333,0.00657946145727427,"low"
"2055",1.71509644453127,1.45434345968768,0.630848488340303,9.79075205079211,6,25.6767649594491,82.8415067979305,-12.569482821752,-12.569482821752,-11.1151393620643,-0.285974886701158,"high",0.00567304765075762,0.0305607350691152,0.986576141680891,"high"
"2056",-0.970354564739832,-0.445189624421849,-0.130431076842698,6.8017377956489,7,16.555794276278,-82.3164367674858,-417.267367350696,-417.267367350696,-417.712556975118,-2.6045205252498,"low",0.380552171805291,0.558256005263134,0.00944966074444779,"medium"
"2063",-0.761124353547739,0.290757344833521,0.404277632605782,4.05883883163927,7,13.591071502151,-118.944037631434,-443.694587677581,-443.694587677581,-443.403830332747,-3.12777196616334,"low",0.963342121493149,0.0998182840875927,0.00656643379858094,"low"
"2064",0.946829535890221,1.03050551514699,-0.84038199183107,7.97309173474589,6,21.3145804803652,-28.6963445758426,-345.636364935633,-345.636364935633,-344.605859420486,-2.14493907626404,"medium",0.0168657983067068,0.835482198406573,0.0802423315000572,"medium"
"2067",-0.370623674658021,-0.222903424317601,0.756515046954258,2.63147202283918,1,11.9744231447328,66.3119859166551,2.02368607322067,2.02368607322067,1.80078264890307,-3.36880140833449,"low",0.981659446761148,0.0242719436483515,0.00496304267608391,"low"
"2068",-1.28570370646027,-1.40260870890426,-0.291792156385536,8.85947239471626,5,19.6830844425363,25.5741788705688,-160.284962214073,-160.284962214073,-161.687570922977,-1.48851642258862,"medium",0.00732659325563496,0.70491190974943,0.132663758078447,"medium"
"2073",1.02558096821442,0.324040671137778,0.15124872208359,2.92341097185917,4,15.4583929165013,-34.1333418420381,-272.398717814802,-272.398717814802,-272.074677143664,-3.35333354605095,"low",0.967995802393949,0.0780100300183214,0.00745146123431406,"low"
"2077",-0.96692493306022,-1.35318769887483,0.35036191296982,8.539762341581,5,18.1072293257738,11.5640952366074,-184.783284233245,-184.783284233245,-186.13647193212,-1.76871809526785,"medium",0.0416295798113943,0.792716542498281,0.0127566814959618,"medium"
"2080",-0.475806939625836,0.46101567043381,0.959401005667662,6.4833202316107,5,13.8856866627171,-34.3448968976449,-248.663384528652,-248.663384528652,-248.202368858218,-2.6868979379529,"low",0.978927211345464,0.0700303473944811,0.00522295697970527,"low"
"2086",-0.781327016524683,0.52271186254464,-0.326394278851575,3.36769334369562,5,15.3884205537777,-65.1375212105826,-350.03492487782,-350.03492487782,-349.512213015276,-3.30275042421165,"low",0.832679885561646,0.219625223622438,0.00805680407445391,"low"
"2097",0.447751855560847,0.336607616452725,-0.565141834598229,11.5941019379672,3,36.6996058043023,238.634612585963,674.01896425106,674.01896425106,674.355571867513,4.62115375286544,"high",0.00683484179272369,0.0172120218336238,0.995043195916479,"high"
"2098",0.302099010645987,-0.0258309996730811,1.76208161222025,5.1544431782356,1,19.8204166167567,88.4888944787875,26.0325705302862,26.0325705302862,26.0067395306131,-1.15111055212125,"medium",0.0258924362303989,0.747122698622308,0.192462300880938,"medium"
"2099",0.282540227895501,0.546404119872104,0.602856517880532,4.94233169079955,1,21.5429101949885,89.6203747933128,24.1738210348056,24.1738210348056,24.7202251546777,-1.03796252066872,"high",0.00478057706049857,0.384856119857062,0.386023418124393,"high"
"2100",-0.116093447594991,1.63132862740657,0.930487074240271,2.87059053597867,1,11.6878999813261,66.4265361472291,3.81040743079149,3.81040743079149,5.44173605819805,-3.35734638527709,"low",0.984337958203048,0.0157725279297022,0.00467100285039636,"low"
"2102",-0.666461789997138,0.341964069140742,-0.602193691346404,6.27647542645562,3,17.7805717429199,18.0129799045871,-163.325772860723,-163.325772860723,-162.983808791582,-2.7329006698471,"medium",0.0673479617129486,0.77942510646893,0.0128330487804078,"medium"
"2110",1.6769429089763,1.74296398811314,0.598315265888865,1.27164920546749,5,15.5164757232397,-55.0790628538731,-326.740065695841,-326.740065695841,-324.997101707728,-3.10158125707746,"low",0.979643979354224,0.0505824030919549,0.00496304267608391,"low"
"2112",0.296475353274697,0.99334977604407,1.50949574687505,2.18259344110123,2,10.1740911075801,32.9309302213049,-55.6539346367647,-55.6539346367647,-54.6605848607207,-3.35345348893476,"low",0.991165019630373,0.00600679092400295,0.00467100285039636,"low"
"2117",-0.627966856873701,0.0724376770209194,0.871432345679126,1.09147519913114,7,12.7430502705873,-110.265536988206,-403.694068330655,-403.694068330655,-403.621630653634,-3.0037933855458,"low",0.984349658889244,0.0266857352276644,0.00467100285039636,"low"
"2123",-1.17772854441283,-2.89054520336854,-0.311274040481936,10.8157673010234,1,29.1365514589313,119.765048886933,119.080482367313,119.080482367313,116.189937163944,1.97650488869332,"high",0.00683484179272369,0.0172120218336238,0.994833500150609,"high"
"2140",-0.97742532473272,-1.02510978487028,-0.365490362264531,3.79530887756776,7,15.5186585722571,-125.952533512988,-507.637872769956,-507.637872769956,-508.662982554826,-3.22789333589983,"low",0.796328502604583,0.253366968846976,0.00805680407445391,"low"
"2141",0.0737533748682108,0.280006301235167,0.494497636481535,5.68107682527385,3,16.1617143220121,23.4908134449681,-132.484576810251,-132.484576810251,-132.204570509016,-2.55030621850106,"low",0.751936302019255,0.298934403653017,0.00561918993702192,"low"
